,Lat ,Long,Cluster_No.,distance_km,storelat,storelng
0,32.549009000000005,-83.15673699999999,1,0.9326488750452522,32.556786376146796,-83.1529583027523
1,32.553748,-83.16770600000001,1,0.9326488750452522,32.556786376146796,-83.1529583027523
2,32.553282,-83.155563,1,1.4254871361177268,32.556786376146796,-83.1529583027523
3,32.552285999999995,-83.15349599999999,1,0.45920887207747674,32.556786376146796,-83.1529583027523
4,32.553519,-83.154454,1,0.5016247486413741,32.556786376146796,-83.1529583027523
5,32.554932,-83.156428,1,0.38861815140066414,32.556786376146796,-83.1529583027523
6,32.555271000000005,-83.15628199999999,1,0.3853312545935404,32.556786376146796,-83.1529583027523
7,32.549065999999996,-83.175159,0,0.354517260290564,32.556786376146796,-83.1529583027523
8,32.548761999999996,-83.17537,0,1.378451016761532,32.54195193333333,-83.1871932
9,32.554590000000005,-83.15437800000001,1,1.3430047570672403,32.54195193333333,-83.1871932
10,32.554581,-83.17057,1,0.2776782279149369,32.556786376146796,-83.1529583027523
11,32.554938,-83.153859,1,1.672052644295611,32.556786376146796,-83.1529583027523
12,32.554404,-83.15162600000001,1,0.2217477703914958,32.556786376146796,-83.1529583027523
13,32.554716,-83.151984,1,0.29233091706772707,32.556786376146796,-83.1529583027523
14,32.555014,-83.152316,1,0.24716045704688017,32.556786376146796,-83.1529583027523
15,32.555603000000005,-83.17094300000001,1,0.20559933837194916,32.556786376146796,-83.1529583027523
16,32.555316,-83.152654,1,1.694182050743408,32.556786376146796,-83.1529583027523
17,32.556961,-83.15399000000001,1,0.1655453406653697,32.556786376146796,-83.1529583027523
18,32.555405,-83.15113000000001,1,0.09881069766616228,32.556786376146796,-83.1529583027523
19,32.555704,-83.15146700000001,1,0.2301127801188115,32.556786376146796,-83.1529583027523
20,32.556844,-83.15343,1,0.1844575376345112,32.556786376146796,-83.1529583027523
21,32.55892,-83.158929,1,0.04475920743431377,32.556786376146796,-83.1529583027523
22,32.557857,-83.154898,1,0.6086235148726866,32.556786376146796,-83.1529583027523
23,32.532509999999995,-83.172911,0,0.21744573786728508,32.556786376146796,-83.1529583027523
24,32.557109000000004,-83.153101,1,1.7018720047101819,32.54195193333333,-83.1871932
25,32.55475,-83.149302,1,0.038205558755323,32.556786376146796,-83.1529583027523
26,32.557516,-83.15375300000001,1,0.4109966115764297,32.556786376146796,-83.1529583027523
27,32.555147999999996,-83.149743,1,0.11007899744143214,32.556786376146796,-83.1529583027523
28,32.555543,-83.150182,1,0.3524218322452988,32.556786376146796,-83.1529583027523
29,32.555805,-83.150468,1,0.29495913485546993,32.556786376146796,-83.1529583027523
30,32.556062,-83.15075300000001,1,0.2579656696093908,32.556786376146796,-83.1529583027523
31,32.559442,-83.162675,1,0.22215037157576775,32.556786376146796,-83.1529583027523
32,32.556862,-83.172196,1,0.9588996617113136,32.556786376146796,-83.1529583027523
33,32.551047,-83.145685,1,1.8067781813086132,32.556786376146796,-83.1529583027523
34,32.557432,-83.152803,1,0.9336737985424761,32.556786376146796,-83.1529583027523
35,32.559436,-83.159335,1,0.07306805969157608,32.556786376146796,-83.1529583027523
36,32.532545,-83.17405600000001,0,0.6670762256073249,32.556786376146796,-83.1529583027523
37,32.555203999999996,-83.148958,1,1.6159245740948365,32.54195193333333,-83.1871932
38,32.558541,-83.154717,1,0.41466315927991615,32.556786376146796,-83.1529583027523
39,32.554146,-83.147547,1,0.2552324306398748,32.556786376146796,-83.1529583027523
40,32.555964,-83.14961,1,0.5865397540294526,32.556786376146796,-83.1529583027523
41,32.557675,-83.152425,1,0.3274235612838712,32.556786376146796,-83.1529583027523
42,32.557675,-83.152425,1,0.11054332804970743,32.556786376146796,-83.1529583027523
43,32.55533,-83.148627,1,0.11054332804970743,32.556786376146796,-83.1529583027523
44,32.558401,-83.170567,1,0.43767788037992716,32.556786376146796,-83.1529583027523
45,32.555384000000004,-83.175498,1,1.663418017342683,32.556786376146796,-83.1529583027523
46,32.558246000000004,-83.15304,1,1.8508060850348727,32.54195193333333,-83.1871932
47,32.550854,-83.144685,1,0.1620490863944267,32.556786376146796,-83.1529583027523
48,32.559583,-83.15668000000001,1,1.0181302387915858,32.556786376146796,-83.1529583027523
49,32.55852,-83.15333000000001,1,0.4672836612916686,32.556786376146796,-83.1529583027523
50,32.548384000000006,-83.143495,1,0.19539660358500938,32.556786376146796,-83.1529583027523
51,32.552026,-83.145152,1,1.2877222374047228,32.556786376146796,-83.1529583027523
52,32.557854999999996,-83.172501,1,0.903451757689245,32.556786376146796,-83.1529583027523
53,32.557944,-83.172395,1,1.8392153483114762,32.556786376146796,-83.1529583027523
54,32.554386,-83.146804,1,1.8299459385862882,32.556786376146796,-83.1529583027523
55,32.55965,-83.15577900000001,1,0.6363562039729843,32.556786376146796,-83.1529583027523
56,32.548543,-83.143152,1,0.4135518362793013,32.556786376146796,-83.1529583027523
57,32.558231,-83.151833,1,1.297683573529695,32.556786376146796,-83.1529583027523
58,32.558827,-83.152766,1,0.19192341183379336,32.556786376146796,-83.1529583027523
59,32.545698,-83.142335,3,0.2270178221275569,32.556786376146796,-83.1529583027523
60,32.553352000000004,-83.145374,1,1.5314751218601999,32.538143999999996,-83.12868644444444
61,32.559889,-83.155326,1,0.8077408582831461,32.556786376146796,-83.1529583027523
62,32.559646,-83.154584,1,0.4096713401149738,32.556786376146796,-83.1529583027523
63,32.559499,-83.15418000000001,1,0.35196266871286896,32.556786376146796,-83.1529583027523
64,32.559722,-83.154786,1,0.32195931207306266,32.556786376146796,-83.1529583027523
65,32.547674,-83.14259200000001,1,0.36803140934197337,32.556786376146796,-83.1529583027523
66,32.559038,-83.152822,1,1.4032548242376754,32.556786376146796,-83.1529583027523
67,32.555921999999995,-83.14761999999999,1,0.2500253901035838,32.556786376146796,-83.1529583027523
68,32.558962,-83.152384,1,0.510444511312088,32.556786376146796,-83.1529583027523
69,32.561316999999995,-83.16376,1,0.24722466922844896,32.556786376146796,-83.1529583027523
70,32.558686,-83.151127,1,1.1320489230377664,32.556786376146796,-83.1529583027523
71,32.550033,-83.142736,1,0.27195390824752835,32.556786376146796,-83.1529583027523
72,32.560114,-83.154076,1,1.2176470546435891,32.556786376146796,-83.1529583027523
73,32.561615,-83.161947,1,0.3836613671464016,32.556786376146796,-83.1529583027523
74,32.556896,-83.147751,1,0.9996839257874811,32.556786376146796,-83.1529583027523
75,32.55635,-83.147097,1,0.48920845756273035,32.556786376146796,-83.1529583027523
76,32.561505,-83.163294,1,0.5526041581771259,32.556786376146796,-83.1529583027523
77,32.561741999999995,-83.162696,1,1.1027417440294862,32.556786376146796,-83.1529583027523
78,32.561611,-83.16648599999999,1,1.066939099173882,32.556786376146796,-83.1529583027523
79,32.561359,-83.15626800000001,1,1.378520794624693,32.556786376146796,-83.1529583027523
80,32.555625,-83.178345,1,0.5947729503723411,32.556786376146796,-83.1529583027523
81,32.561218,-83.154881,1,1.7291144260064883,32.54195193333333,-83.1871932
82,32.561512,-83.15621,1,0.5235752690862371,32.556786376146796,-83.1529583027523
83,32.561271000000005,-83.153997,1,0.6065424576839037,32.556786376146796,-83.1529583027523
84,32.562264,-83.16488299999999,1,0.506806437468389,32.556786376146796,-83.1529583027523
85,32.561756,-83.155365,1,1.2740424856731714,32.556786376146796,-83.1529583027523
86,32.56217,-83.156409,1,0.5956632193302888,32.556786376146796,-83.1529583027523
87,32.554308,-83.14328,1,0.6793101886813767,32.556786376146796,-83.1529583027523
88,32.561593,-83.153856,1,0.9496190404304651,32.556786376146796,-83.1529583027523
89,32.554274,-83.143158,1,0.5396644481170149,32.556786376146796,-83.1529583027523
90,32.562665,-83.157814,1,0.9616782356284665,32.556786376146796,-83.1529583027523
91,32.56322,-83.165803,1,0.7955842565815988,32.556786376146796,-83.1529583027523
92,32.562974,-83.15459399999999,1,1.401498279240317,32.556786376146796,-83.1529583027523
93,32.553765000000006,-83.141323,1,0.7031714211039225,32.556786376146796,-83.1529583027523
94,32.540535,-83.185066,0,1.1429919751255158,32.556786376146796,-83.1529583027523
95,32.553731,-83.141201,1,0.25419903242975905,32.54195193333333,-83.1871932
96,32.560154,-83.176263,1,1.1550522648638275,32.556786376146796,-83.1529583027523
97,32.563676,-83.155466,1,2.2106592430727106,32.57484903999998,-83.19216985999998
98,32.554458000000004,-83.140782,1,0.7995095214361769,32.556786376146796,-83.1529583027523
99,32.562725,-83.172452,1,1.1723726420721925,32.556786376146796,-83.1529583027523
100,32.564903,-83.157137,1,1.9455939207273936,32.556786376146796,-83.1529583027523
101,32.535482,-83.18518,0,0.9819356820779688,32.556786376146796,-83.1529583027523
102,32.564264,-83.170477,1,0.7419958240800806,32.54195193333333,-83.1871932
103,32.553916,-83.138825,1,1.8424119730391035,32.556786376146796,-83.1529583027523
104,32.539733,-83.187304,0,1.3650211723910965,32.556786376146796,-83.1529583027523
105,32.543741,-83.135719,3,0.24629154596260316,32.54195193333333,-83.1871932
106,32.56604,-83.158069,1,0.9064439379604529,32.538143999999996,-83.12868644444444
107,32.552437,-83.137019,1,1.1328902294389094,32.556786376146796,-83.1529583027523
108,32.55226,-83.13632700000001,1,1.572802028476926,32.556786376146796,-83.1529583027523
109,32.552671999999994,-83.13585400000001,1,1.6406844692450688,32.556786376146796,-83.1529583027523
110,32.541156,-83.189712,0,1.6699726099539964,32.556786376146796,-83.1529583027523
111,32.541782,-83.189815,0,0.25252790821245946,32.54195193333333,-83.1871932
112,32.541975,-83.18984300000001,0,0.24699401025828502,32.54195193333333,-83.1871932
113,32.55287,-83.135529,1,0.24891705728369679,32.54195193333333,-83.1871932
114,32.532056,-83.137573,3,1.6935904632440268,32.556786376146796,-83.1529583027523
115,32.542234,-83.133674,3,1.073642626563962,32.538143999999996,-83.12868644444444
116,32.553084999999996,-83.13538100000001,1,0.6520886806368393,32.538143999999996,-83.12868644444444
117,32.544264,-83.13299599999999,3,1.7011176183878776,32.556786376146796,-83.1529583027523
118,32.553483,-83.134905,1,0.7902454160247809,32.538143999999996,-83.12868644444444
119,32.553751,-83.13458100000001,1,1.7346776651714932,32.556786376146796,-83.1529583027523
120,32.532224,-83.135976,3,1.7585002262733989,32.556786376146796,-83.1529583027523
121,32.532433000000005,-83.135462,3,0.9486442658473505,32.538143999999996,-83.12868644444444
122,32.56905,-83.16842,2,0.8979041614703068,32.538143999999996,-83.12868644444444
123,32.554309,-83.133934,1,1.9894652651607243,32.556786376146796,-83.1529583027523
124,32.531872,-83.135286,3,1.8077407880568308,32.556786376146796,-83.1529583027523
125,32.554449,-83.13378,1,0.9317367100544682,32.538143999999996,-83.12868644444444
126,32.537833,-83.19172900000001,0,1.8197599814308072,32.556786376146796,-83.1529583027523
127,32.542151000000004,-83.192716,0,0.6246437766056199,32.54195193333333,-83.1871932
128,32.541149,-83.13140600000001,3,0.5192426782209071,32.54195193333333,-83.1871932
129,32.532407,-83.134487,3,0.4198957029989321,32.538143999999996,-83.12868644444444
130,32.551413000000004,-83.131887,1,0.8376670863090113,32.538143999999996,-83.12868644444444
131,32.566618,-83.178088,2,1.5018799090402981,32.538143999999996,-83.12868644444444
132,32.551151000000004,-83.13094,1,1.6067842801087924,32.57484903999998,-83.19216985999998
133,32.567277000000004,-83.17916600000001,2,1.4578784044767896,32.538143999999996,-83.12868644444444
134,32.539962,-83.194991,0,1.4819594845171107,32.57484903999998,-83.19216985999998
135,32.572606,-83.167575,2,0.7649996502213426,32.54195193333333,-83.1871932
136,32.558251,-83.13175,1,2.2275280217805493,32.556786376146796,-83.1529583027523
137,32.537686,-83.128344,3,1.9984292840995634,32.556786376146796,-83.1529583027523
138,32.570546,-83.178198,2,0.060120495718420125,32.538143999999996,-83.12868644444444
139,32.537380999999996,-83.12700699999999,3,1.3960610290911528,32.57484903999998,-83.19216985999998
140,32.54665,-83.12515,3,0.17902120375138117,32.538143999999996,-83.12868644444444
141,32.572321,-83.177598,2,1.000066936798631,32.538143999999996,-83.12868644444444
142,32.55997,-83.129888,4,1.3967254095985344,32.57484903999998,-83.19216985999998
143,32.575454,-83.160987,2,1.7765035972045566,32.56458945000001,-83.11177487500001
144,32.560594,-83.129142,4,2.2032010043551393,32.556786376146796,-83.1529583027523
145,32.55239,-83.19953199999999,0,1.6900888425136746,32.56458945000001,-83.11177487500001
146,32.574621,-83.175685,2,1.6380125129291891,32.54195193333333,-83.1871932
147,32.574033,-83.177643,2,1.5481177571709381,32.57484903999998,-83.19216985999998
148,32.54316,-83.12303,3,1.3670600971330804,32.57484903999998,-83.19216985999998
149,32.53601,-83.12255,3,0.7692448105749591,32.538143999999996,-83.12868644444444
150,32.575202000000004,-83.17971999999999,2,0.623133165145361,32.538143999999996,-83.12868644444444
151,32.569969,-83.189499,2,1.1696802350867677,32.57484903999998,-83.19216985999998
152,32.575271,-83.18037700000001,2,0.5964699806116889,32.57484903999998,-83.19216985999998
153,32.568224,-83.131895,4,1.1083215623903684,32.57484903999998,-83.19216985999998
154,32.570592,-83.189752,2,1.9319461098082409,32.56458945000001,-83.11177487500001
155,32.575409,-83.181694,2,0.5238494770627665,32.57484903999998,-83.19216985999998
156,32.574756,-83.139976,4,0.9856261814945483,32.57484903999998,-83.19216985999998
157,32.57598,-83.18165,2,2.336120975703311,32.556786376146796,-83.1529583027523
158,32.572916,-83.134328,4,0.9957268742431382,32.57484903999998,-83.19216985999998
159,32.553397,-83.204514,0,2.3104019528147264,32.56458945000001,-83.11177487500001
160,32.557289000000004,-83.203473,0,2.063418049846082,32.54195193333333,-83.1871932
161,32.570678,-83.12974799999999,4,2.217851496204468,32.57484903999998,-83.19216985999998
162,32.578835999999995,-83.18194,2,1.817837568325915,32.56458945000001,-83.11177487500001
163,32.57882,-83.18256,2,1.0574247103612502,32.57484903999998,-83.19216985999998
164,32.572024,-83.194353,2,1.0040575447720148,32.57484903999998,-83.19216985999998
165,32.576111,-83.189531,2,0.37439745942601954,32.57484903999998,-83.19216985999998
166,32.564926,-83.12123000000001,4,0.2845738725241704,32.57484903999998,-83.19216985999998
167,32.584067,-83.165446,2,0.8887087289794593,32.56458945000001,-83.11177487500001
168,32.564609999999995,-83.12075,4,2.709450737253095,32.57484903999998,-83.19216985999998
169,32.572276,-83.196277,2,0.8428527557165062,32.56458945000001,-83.11177487500001
170,32.575857,-83.13165699999999,4,0.4797444052849397,32.57484903999998,-83.19216985999998
171,32.576606,-83.191112,2,2.246562802152423,32.56458945000001,-83.11177487500001
172,32.572677,-83.196451,2,0.2187002989473084,32.57484903999998,-83.19216985999998
173,32.576167,-83.192436,2,0.468639198322894,32.57484903999998,-83.19216985999998
174,32.575641999999995,-83.130306,4,0.14827872873029163,32.57484903999998,-83.19216985999998
175,32.535643,-83.113675,3,2.1284780756482498,32.56458945000001,-83.11177487500001
176,32.577003000000005,-83.193557,2,1.4371669149923212,32.538143999999996,-83.12868644444444
177,32.575794,-83.195711,2,0.2720709281279613,32.57484903999998,-83.19216985999998
178,32.576705,-83.19495500000001,2,0.34862966235566434,32.57484903999998,-83.19216985999998
179,32.536037,-83.11147,3,0.3327972775953267,32.57484903999998,-83.19216985999998
180,32.551413000000004,-83.110663,4,1.6340730862631199,32.538143999999996,-83.12868644444444
181,32.566614,-83.207149,2,1.464950224172726,32.56458945000001,-83.11177487500001
182,32.535947,-83.11021600000001,3,1.677050213378906,32.57484903999998,-83.19216985999998
183,32.577141,-83.19731800000001,2,1.7521028961069542,32.538143999999996,-83.12868644444444
184,32.579322999999995,-83.129377,4,0.546147342864781,32.57484903999998,-83.19216985999998
185,32.543871,-83.108959,3,2.324140801518092,32.56458945000001,-83.11177487500001
186,32.576235,-83.198939,2,1.9588925061968931,32.538143999999996,-83.12868644444444
187,32.574828000000004,-83.200801,2,0.653928695474365,32.57484903999998,-83.19216985999998
188,32.574446,-83.201739,2,0.810457488973627,32.57484903999998,-83.19216985999998
189,32.574098,-83.20232800000001,2,0.8996441282270345,32.57484903999998,-83.19216985999998
190,32.577090000000005,-83.12468100000001,4,0.9574709272088953,32.57484903999998,-83.19216985999998
191,32.575439,-83.20156800000001,2,1.8413334576458944,32.56458945000001,-83.11177487500001
192,32.576908,-83.20088299999999,2,0.8848934664039765,32.57484903999998,-83.19216985999998
193,32.577659999999995,-83.200108,2,0.8494091550600537,32.57484903999998,-83.19216985999998
194,32.573941999999995,-83.20427600000001,2,0.8079299745535466,32.57484903999998,-83.19216985999998
195,32.570115,-83.208066,2,1.141199893877451,32.57484903999998,-83.19216985999998
196,32.575637,-83.203682,2,1.5823000555983942,32.57484903999998,-83.19216985999998
197,32.576327,-83.203109,2,1.084497972383775,32.57484903999998,-83.19216985999998
198,32.571125,-83.20835799999999,2,1.040158532213521,32.57484903999998,-83.19216985999998
199,32.571659000000004,-83.208505,2,1.5751813390372624,32.57484903999998,-83.19216985999998
200,32.575917,-83.20459100000001,2,1.5741446244315613,32.57484903999998,-83.19216985999998
201,32.578034,-83.20246,2,1.1723214269393112,32.57484903999998,-83.19216985999998
202,32.577871,-83.20311099999999,2,1.0287485496073299,32.57484903999998,-83.19216985999998
203,32.576363,-83.20503599999999,2,1.0806217783250607,32.57484903999998,-83.19216985999998
204,32.55526,-83.105659,4,1.2197159793086279,32.57484903999998,-83.19216985999998
205,32.585895,-83.191742,2,1.1833454477411094,32.56458945000001,-83.11177487500001
206,32.578635999999996,-83.202978,2,1.2256225723527954,32.57484903999998,-83.19216985999998
207,32.554846999999995,-83.105181,4,1.0983122757523514,32.57484903999998,-83.19216985999998
208,32.555776,-83.10510500000001,4,1.2452949537655773,32.56458945000001,-83.11177487500001
209,32.554417,-83.10469300000001,4,1.1608820547434808,32.56458945000001,-83.11177487500001
210,32.556314,-83.104771,4,1.309556108415194,32.56458945000001,-83.11177487500001
211,32.578451,-83.20461,2,1.1290964962776355,32.56458945000001,-83.11177487500001
212,32.577076,-83.206755,2,1.2345018659838822,32.57484903999998,-83.19216985999998
213,32.554511,-83.103651,4,1.3916000114678362,32.57484903999998,-83.19216985999998
214,32.553113,-83.103201,4,1.3532456008285678,32.56458945000001,-83.11177487500001
215,32.578759999999996,-83.20525,2,1.5060356825456729,32.56458945000001,-83.11177487500001
216,32.556297,-83.10363000000001,4,1.3025136115234746,32.57484903999998,-83.19216985999998
217,32.555448,-83.103391,4,1.19614830982847,32.56458945000001,-83.11177487500001
218,32.553645,-83.102648,4,1.2836068041736757,32.56458945000001,-83.11177487500001
219,32.554697,-83.102509,4,1.4858616555302868,32.56458945000001,-83.11177487500001
220,32.560359000000005,-83.101443,4,1.4002666949955063,32.56458945000001,-83.11177487500001
221,32.56119,-83.10164499999999,4,1.077750764044157,32.56458945000001,-83.11177487500001
222,32.565811,-83.103749,4,1.0232839422687354,32.56458945000001,-83.11177487500001
223,32.560390000000005,-83.100477,4,0.7657782170970565,32.56458945000001,-83.11177487500001
224,32.5849,-83.11916,4,1.1587097651135032,32.56458945000001,-83.11177487500001
225,32.576791,-83.10902,4,2.3567104848310216,32.56458945000001,-83.11177487500001
226,32.564314,-83.100911,4,1.3776201100848304,32.56458945000001,-83.11177487500001
227,32.57995,-83.111798,4,1.0206801485318528,32.56458945000001,-83.11177487500001
228,32.56127,-83.099491,4,1.7034383462193194,32.56458945000001,-83.11177487500001
229,32.577528,-83.109308,4,1.2109041864458538,32.56458945000001,-83.11177487500001
230,32.576639,-83.108533,4,1.4534230960999492,32.56458945000001,-83.11177487500001
231,32.562048,-83.099575,4,1.3704948240924704,32.56458945000001,-83.11177487500001
232,32.563984000000005,-83.100397,4,1.179857176950704,32.56458945000001,-83.11177487500001
233,32.5617,-83.099013,4,1.0706019634237507,32.56458945000001,-83.11177487500001
234,32.563527,-83.09971800000001,4,1.240577346642024,32.56458945000001,-83.11177487500001
235,32.562853000000004,-83.098677,4,1.1383758716429984,32.56458945000001,-83.11177487500001
236,32.562492,-83.09813100000001,4,1.2450094966277778,32.56458945000001,-83.11177487500001
